ID,ID2,Ccol,Cmer,TYPE,EVID,CMT,TIME,NOP,NOB,G10,NDV,DV,AMT,L2,REPL,BACT,BLOQ,DILcol,DILmer,STR
32,4,12.024,0,2,1,1,0,0,1,0,1,0,368580,1,0,2,0,0,0,24
32,4,12.024,0,2,0,1,0,3,65,3,64279.75446,11.071,0,1,1,2,0,0,0,24
32,4,12.024,0,2,0,1,0,3,7,4,64731.29128,11.078,0,1,2,2,0,0,0,24
32,4,12.024,0,2,0,1,0,3,2,5,112758.0893,11.633,0,1,3,2,0,0,0,24
32,4,12.024,0,2,0,1,1,3,4,1,39.52368056,3.6769,0,2,1,2,0,0,0,24
32,4,12.024,0,2,0,1,2,3,1,1,5.338795149,1.675,0,558,1,2,1,0,0,24
32,4,12.024,0,2,0,1,3,3,1,1,6.8764326,1.9281,0,184,1,2,1,0,0,24
32,4,12.024,0,2,0,1,4,3,1,1,2.937033329,1.0774,0,438,1,2,1,0,0,24
32,4,12.024,0,2,0,1,6,3,1,1,1.437995313,0.36325,0,829,1,2,1,0,0,24
32,4,12.024,0,2,0,1,8,3,10,1,97.78781712,4.5828,0,166,1,2,1,0,0,24
32,4,12.024,0,2,0,1,24,3,1,1,0.675494678,-0.39231,0,340,1,2,1,0,0,24
33,5,0,0,4,1,1,0,0,1,0,1,0,830920,1,0,1,0,0,0,9
33,5,0,0,4,0,1,0,3,121,3,120692.347,11.701,0,1,1,1,0,0,0,9
33,5,0,0,4,0,1,0,3,21,4,206901.8903,12.24,0,1,2,1,0,0,0,9
33,5,0,0,4,0,1,0,3,8,5,736747.1262,13.51,0,1,3,1,0,0,0,9
33,5,0,0,4,0,1,0.5,3,577,3,576655.3192,13.265,0,2,1,1,0,0,0,9
33,5,0,0,4,0,1,0.5,3,65,4,641137.9991,13.371,0,2,2,1,0,0,0,9
33,5,0,0,4,0,1,0.5,3,7,5,695926.9661,13.453,0,2,3,1,0,0,0,9
33,5,0,0,4,0,1,1,3,229,3,228433.4044,12.339,0,1,1,1,0,0,0,9
33,5,0,0,4,0,1,1,3,51,4,505346.6963,13.133,0,1,2,1,0,0,0,9
33,5,0,0,4,0,1,1,3,3,5,259367.1748,12.466,0,1,3,1,0,0,0,9
33,5,0,0,4,0,1,2,3,2316,3,2315184.639,14.655,0,2,1,1,0,0,0,9
33,5,0,0,4,0,1,2,3,185,4,1843174.657,14.427,0,2,2,1,0,0,0,9
33,5,0,0,4,0,1,2,3,19,5,1880409.255,14.447,0,2,3,1,0,0,0,9
33,5,0,0,4,0,1,3,3,4259,4,42584461.88,17.567,0,1,1,1,0,0,0,9
33,5,0,0,4,0,1,3,3,463,5,46223551.55,17.649,0,1,2,1,0,0,0,9
33,5,0,0,4,0,1,3,3,130,6,129864219.9,18.682,0,1,3,1,0,0,0,9
33,5,0,0,4,0,1,4,2,119,5,11851914.81,16.288,0,2,1,1,0,0,0,9
33,5,0,0,4,0,1,4,2,12,6,11262621.85,16.237,0,2,2,1,0,0,0,9
33,5,0,0,4,0,1,6,3,1384,5,138308879.6,18.745,0,1,1,1,0,0,0,9
33,5,0,0,4,0,1,6,3,645,6,644509422.4,20.284,0,1,2,1,0,0,0,9
33,5,0,0,4,0,1,6,3,23,7,228717917.3,19.248,0,1,3,1,0,0,0,9
33,5,0,0,4,0,1,8,3,36537,5,3653677385,22.019,0,2,1,1,0,0,0,9
33,5,0,0,4,0,1,8,3,1037,6,1036380302,20.759,0,2,2,1,0,0,0,9
33,5,0,0,4,0,1,8,3,157,7,1566328214,21.172,0,2,3,1,0,0,0,9
33,5,0,0,4,0,1,24,3,909,6,908222544.9,20.627,0,1,1,1,0,0,0,9
33,5,0,0,4,0,1,24,3,112,7,1113751630,20.831,0,1,2,1,0,0,0,9
33,5,0,0,4,0,1,24,3,8,8,792735356.9,20.491,0,1,3,1,0,0,0,9
34,5,0,4,1,1,1,0,0,1,0,1,0,830920,2,0,1,0,0,0,10
34,5,0,4,1,0,1,0,3,1394,3,1393041.439,14.147,0,2,1,1,0,0,0,10
34,5,0,4,1,0,1,0,3,30,4,297152.2759,12.602,0,2,2,1,0,0,0,10
34,5,0,4,1,0,1,0,3,9,5,847460.9157,13.65,0,2,3,1,0,0,0,10
34,5,0,4,1,0,1,0.5,3,1571,3,1570649.836,14.267,0,1,1,1,0,0,0,10
34,5,0,4,1,0,1,0.5,3,69,4,687625.7494,13.441,0,1,2,1,0,0,0,10
34,5,0,4,1,0,1,0.5,3,36,5,3544827.299,15.081,0,1,3,1,0,0,0,10
34,5,0,4,1,0,1,1,3,211,3,210870.6097,12.259,0,2,1,1,0,0,0,10
34,5,0,4,1,0,1,1,3,13,4,127007.3198,11.752,0,2,2,1,0,0,0,10
34,5,0,4,1,0,1,1,3,1,5,97733.53268,11.49,0,2,3,1,0,0,0,10
34,5,0,4,1,0,1,2,3,8411,3,8410571.631,15.945,0,1,1,1,0,0,0,10
34,5,0,4,1,0,1,2,3,1550,4,15494566.93,16.556,0,1,2,1,0,0,0,10
34,5,0,4,1,0,1,2,3,71,5,7060313.404,15.77,0,1,3,1,0,0,0,10
34,5,0,4,1,0,1,3,3,2535,4,25342667.61,17.048,0,2,1,1,0,0,0,10
34,5,0,4,1,0,1,3,3,212,5,21189153.9,16.869,0,2,2,1,0,0,0,10
34,5,0,4,1,0,1,3,3,21,6,20216304.7,16.822,0,2,3,1,0,0,0,10
34,5,0,4,1,0,1,4,3,1382,4,13811332.38,16.441,0,1,1,1,0,0,0,10
34,5,0,4,1,0,1,4,3,244,5,24324630.6,17.007,0,1,2,1,0,0,0,10
34,5,0,4,1,0,1,4,3,10,6,9999043.536,16.118,0,1,3,1,0,0,0,10
34,5,0,4,1,0,1,6,3,608,5,60733135.7,17.922,0,2,1,1,0,0,0,10
34,5,0,4,1,0,1,6,3,73,6,72929224.4,18.105,0,2,2,1,0,0,0,10
34,5,0,4,1,0,1,6,3,6,7,55505906.7,17.832,0,2,3,1,0,0,0,10
34,5,0,4,1,0,1,8,3,169,5,16869199.46,16.641,0,1,1,1,0,0,0,10
34,5,0,4,1,0,1,8,3,10,6,9674460.18,16.085,0,1,2,1,0,0,0,10
34,5,0,4,1,0,1,8,3,2,7,15760226.28,16.573,0,1,3,1,0,0,0,10
35,5,0,8,1,1,1,0,0,1,0,1,0,830920,2,0,1,0,0,0,11
35,5,0,8,1,0,1,0,3,975,3,974812.0869,13.79,0,2,1,1,0,0,0,11
35,5,0,8,1,0,1,0,3,164,4,1636384.839,14.308,0,2,2,1,0,0,0,11
35,5,0,8,1,0,1,0,3,11,5,1062356.381,13.876,0,2,3,1,0,0,0,11
35,5,0,8,1,0,1,0.5,3,4498,3,4497354.981,15.319,0,1,1,1,0,0,0,11
35,5,0,8,1,0,1,0.5,3,1193,4,11923240.06,16.294,0,1,2,1,0,0,0,11
35,5,0,8,1,0,1,0.5,3,94,5,9388536.671,16.055,0,1,3,1,0,0,0,11
35,5,0,8,1,0,1,1,3,3260,3,3259225.016,14.997,0,2,1,1,0,0,0,11
35,5,0,8,1,0,1,1,3,391,4,3909812.591,15.179,0,2,2,1,0,0,0,11
35,5,0,8,1,0,1,1,3,37,5,3685806.795,15.12,0,2,3,1,0,0,0,11
35,5,0,8,1,0,1,2,3,903,3,902568.6204,13.713,0,1,1,1,0,0,0,11
35,5,0,8,1,0,1,2,3,210,4,2090680.147,14.553,0,1,2,1,0,0,0,11
35,5,0,8,1,0,1,2,3,30,5,2969784.651,14.904,0,1,3,1,0,0,0,11
35,5,0,8,1,0,1,3,2,856,4,8554773.592,15.962,0,2,1,1,0,0,0,11
35,5,0,8,1,0,1,3,2,250,5,24965364.44,17.033,0,2,2,1,0,0,0,11
35,5,0,8,1,0,1,4,3,279,4,2788459.916,14.841,0,1,1,1,0,0,0,11
35,5,0,8,1,0,1,4,3,33,5,3207492.381,14.981,0,1,2,1,0,0,0,11
35,5,0,8,1,0,1,4,3,3,6,2431454.024,14.704,0,1,3,1,0,0,0,11
35,5,0,8,1,0,1,6,3,1636,4,16354276.81,16.61,0,2,1,1,0,0,0,11
35,5,0,8,1,0,1,6,3,116,5,11582431.71,16.265,0,2,2,1,0,0,0,11
35,5,0,8,1,0,1,6,3,12,6,11421407.46,16.251,0,2,3,1,0,0,0,11
35,5,0,8,1,0,1,8,3,47747,4,477464323.5,19.984,0,1,1,1,0,0,0,11
35,5,0,8,1,0,1,8,3,6331,5,633012039.7,20.266,0,1,2,1,0,0,0,11
35,5,0,8,1,0,1,8,3,826,6,825087500.6,20.531,0,1,3,1,0,0,0,11
35,5,0,8,1,0,1,24,3,6352,6,6351774121,22.572,0,2,1,1,0,0,0,11
35,5,0,8,1,0,1,24,3,637,7,6364490381,22.574,0,2,2,1,0,0,0,11
35,5,0,8,1,0,1,24,3,76,8,7596853611,22.751,0,2,3,1,0,0,0,11
36,5,0,16,1,1,1,0,0,1,0,1,0,830920,1,0,1,0,0,0,12
36,5,0,16,1,0,1,0,3,112,3,111301.721,11.62,0,1,1,1,0,0,0,12
36,5,0,16,1,0,1,0,3,14,4,139385.6736,11.845,0,1,2,1,0,0,0,12
36,5,0,16,1,0,1,0,3,2,5,199785.5859,12.205,0,1,3,1,0,0,0,12
36,5,0,16,1,0,1,0.5,3,3787,3,3786679.229,15.147,0,2,1,1,0,0,0,12
36,5,0,16,1,0,1,0.5,3,199,4,1980777.495,14.499,0,2,2,1,0,0,0,12
36,5,0,16,1,0,1,0.5,3,33,5,3217129.306,14.984,0,2,3,1,0,0,0,12
36,5,0,16,1,0,1,1,3,8428,3,8427409.606,15.947,0,1,1,1,0,0,0,12
36,5,0,16,1,0,1,1,3,1227,4,12261808.62,16.322,0,1,2,1,0,0,0,12
36,5,0,16,1,0,1,1,3,99,5,9860032.276,16.104,0,1,3,1,0,0,0,12
36,5,0,16,1,0,1,2,3,59,3,58629.89505,10.979,0,2,1,1,0,0,0,12
36,5,0,16,1,0,1,2,3,6,4,53209.9134,10.882,0,2,2,1,0,0,0,12
36,5,0,16,1,0,1,2,3,1,5,35990.12953,10.491,0,2,3,1,0,0,0,12
36,5,0,16,1,0,1,3,3,232,3,231422.4252,12.352,0,1,1,1,0,0,0,12
36,5,0,16,1,0,1,3,3,19,4,180773.4737,12.105,0,1,2,1,0,0,0,12
36,5,0,16,1,0,1,3,3,3,5,239186.7724,12.385,0,1,3,1,0,0,0,12
36,5,0,16,1,0,1,4,3,26,4,258073.5756,12.461,0,2,1,1,0,0,0,12
36,5,0,16,1,0,1,4,3,3,5,235625.7452,12.37,0,2,2,1,0,0,0,12
36,5,0,16,1,0,1,6,2,12,5,1188259.275,13.988,0,1,1,1,0,0,0,12
36,5,0,16,1,0,1,6,2,2,6,1071960.743,13.885,0,1,2,1,0,0,0,12
36,5,0,16,1,0,1,8,2,786,4,7857664.635,15.877,0,2,1,1,0,0,0,12
36,5,0,16,1,0,1,8,2,40,5,3933341.984,15.185,0,2,2,1,0,0,0,12
36,5,0,16,1,0,1,24,3,18,6,17330872.38,16.668,0,1,1,1,0,0,0,12
36,5,0,16,1,0,1,24,3,2,7,12968060.4,16.378,0,1,2,1,0,0,0,12
36,5,0,16,1,0,1,24,3,1,8,13852828.59,16.444,0,1,3,1,0,0,0,12
37,5,0,32,1,1,1,0,0,1,0,1,0,830920,2,0,1,0,0,0,13
37,5,0,32,1,0,1,0,3,8496,3,8495099.281,15.955,0,2,1,1,0,0,0,13
37,5,0,32,1,0,1,0,3,2047,4,20460361.77,16.834,0,2,2,1,0,0,0,13
37,5,0,32,1,0,1,0,3,163,5,16256444.94,16.604,0,2,3,1,0,0,0,13
37,5,0,32,1,0,1,0.5,3,1063,3,1062356.381,13.876,0,1,1,1,0,0,0,13
37,5,0,32,1,0,1,0.5,3,364,4,3638201.412,15.107,0,1,2,1,0,0,0,13
37,5,0,32,1,0,1,0.5,3,17,5,1626595.926,14.302,0,1,3,1,0,0,0,13
37,5,0,32,1,0,1,1,3,251,3,250696.9204,12.432,0,2,1,1,0,0,0,13
37,5,0,32,1,0,1,1,3,28,4,273484.4381,12.519,0,2,2,1,0,0,0,13
37,5,0,32,1,0,1,1,3,2,5,192528.6013,12.168,0,2,3,1,0,0,0,13
37,5,0,32,1,0,1,2,3,344,3,343863.481,12.748,0,1,1,1,0,0,0,13
37,5,0,32,1,0,1,2,3,51,4,505852.2957,13.134,0,1,2,1,0,0,0,13
37,5,0,32,1,0,1,2,3,4,5,379268.6227,12.846,0,1,3,1,0,0,0,13
37,5,0,32,1,0,1,3,2,1877,3,1876652.195,14.445,0,2,1,1,0,0,0,13
37,5,0,32,1,0,1,3,2,83,4,826537.0311,13.625,0,2,2,1,0,0,0,13
37,5,0,32,1,0,1,4,3,9876,2,987567.3737,13.803,0,1,1,1,0,0,0,13
37,5,0,32,1,0,1,4,3,918,3,917125.8658,13.729,0,1,2,1,0,0,0,13
37,5,0,32,1,0,1,4,3,57,4,566368.3837,13.247,0,1,3,1,0,0,0,13
37,5,0,32,1,0,1,6,3,376,3,375119.5297,12.835,0,2,1,1,0,0,0,13
37,5,0,32,1,0,1,6,3,19,4,185720.8465,12.132,0,2,2,1,0,0,0,13
37,5,0,32,1,0,1,8,3,14,3,13867.4549,9.5373,0,1,1,1,0,0,0,13
37,5,0,32,1,0,1,8,3,2,4,10305.1598,9.2404,0,1,2,1,0,0,0,13
37,5,0,32,1,0,1,24,3,1,6,37797.56645,10.54,0,2,1,1,0,0,0,13
37,5,0,32,1,0,1,24,3,1,7,11145.59911,9.3188,0,2,2,1,0,0,0,13
38,5,0,64,1,1,1,0,0,1,0,1,0,830920,1,0,1,0,0,0,14
38,5,0,64,1,0,1,0,3,210,3,209818.8881,12.254,0,1,1,1,0,0,0,14
38,5,0,64,1,0,1,0,3,49,4,489431.6016,13.101,0,1,2,1,0,0,0,14
38,5,0,64,1,0,1,0,3,5,5,420416.01,12.949,0,1,3,1,0,0,0,14
38,5,0,64,1,0,1,0.5,2,1351,3,1350519.647,14.116,0,2,1,1,0,0,0,14
38,5,0,64,1,0,1,0.5,2,213,4,2122276.731,14.568,0,2,2,1,0,0,0,14
38,5,0,64,1,0,1,1,2,803,3,802911.6805,13.596,0,1,1,1,0,0,0,14
38,5,0,64,1,0,1,1,2,15,4,148746.6794,11.91,0,1,2,1,0,0,0,14
38,5,0,64,1,0,1,2,2,20,3,19231.40695,9.8643,0,2,1,1,0,0,0,14
38,5,0,64,1,0,1,2,2,7,4,63386.10802,11.057,0,2,2,1,0,0,0,14
38,5,0,64,1,0,1,3,3,10,2,983.089339,6.8907,0,1,1,1,0,0,0,14
38,5,0,64,1,0,1,3,3,3,3,2151.240647,7.6738,0,1,2,1,0,0,0,14
38,5,0,64,1,0,1,3,3,1,4,2398.26299,7.7825,0,1,3,1,0,0,0,14
38,5,0,64,1,0,1,4,3,487,2,48678.85374,10.793,0,2,1,1,0,0,0,14
38,5,0,64,1,0,1,4,3,44,3,43521.04965,10.681,0,2,2,1,0,0,0,14
38,5,0,64,1,0,1,4,3,3,4,26688.8192,10.192,0,2,3,1,0,0,0,14
38,5,0,64,1,0,1,6,3,3,3,2254.537204,7.7207,0,1,1,1,0,0,0,14
38,5,0,64,1,0,1,6,3,1,4,1794.712283,7.4926,0,1,2,1,0,0,0,14
38,5,0,64,1,0,1,8,3,64,3,63196.23465,11.054,0,2,1,1,0,0,0,14
38,5,0,64,1,0,1,24,3,136,4,1357289.155,14.121,0,1,1,1,0,0,0,14
38,5,0,64,1,0,1,24,3,10,5,959339.2066,13.774,0,1,2,1,0,0,0,14
39,5,0,128,1,1,1,0,0,1,0,1,0,830920,2,0,1,0,0,0,15
39,5,0,128,1,0,1,0,3,2123,3,2122276.731,14.568,0,2,1,1,0,0,0,15
39,5,0,128,1,0,1,0,3,155,4,1544174.467,14.25,0,2,2,1,0,0,0,15
39,5,0,128,1,0,1,0,3,15,5,1402826.938,14.154,0,2,3,1,0,0,0,15
39,5,0,128,1,0,1,0.5,2,1314,3,1313229.594,14.088,0,1,1,1,0,0,0,15
39,5,0,128,1,0,1,0.5,2,33,4,321258.0586,12.68,0,1,2,1,0,0,0,15
39,5,0,128,1,0,1,1,1,14,3,13666.46089,9.5227,0,2,1,1,0,0,0,15
39,5,0,128,1,0,1,2,2,1031,2,103053.1342,11.543,0,1,1,1,0,0,0,15
39,5,0,128,1,0,1,2,2,45,3,44756.85964,10.709,0,1,2,1,0,0,0,15
39,5,0,128,1,0,1,3,2,8586,2,858549.8294,13.663,0,2,1,1,0,0,0,15
39,5,0,128,1,0,1,3,2,337,3,336044.8795,12.725,0,2,2,1,0,0,0,15
39,5,0,128,1,0,1,4,3,3300,1,32991.3274,10.404,0,1,1,1,0,0,0,15
39,5,0,128,1,0,1,4,3,582,2,58162.72706,10.971,0,1,2,1,0,0,0,15
39,5,0,128,1,0,1,4,3,83,3,82289.59903,11.318,0,1,3,1,0,0,0,15
39,5,0,128,1,0,1,6,3,481,1,4809.74814,8.4784,0,2,1,1,0,0,0,15
39,5,0,128,1,0,1,6,3,54,2,5390.535448,8.5924,0,2,2,1,0,0,0,15
39,5,0,128,1,0,1,6,3,8,3,7476.35012,8.9195,0,2,3,1,0,0,0,15
39,5,0,128,1,0,1,8,3,40,1,391.1534742,5.9691,0,1,1,1,0,0,0,15
39,5,0,128,1,0,1,8,3,3,2,274.4310375,5.6147,0,1,2,1,0,0,0,15
39,5,0,128,1,0,1,8,3,1,3,405.8160589,6.0059,0,1,3,1,0,0,0,15
39,5,0,128,1,0,1,24,2,4661,2,466027.5353,13.052,0,2,1,1,0,0,0,15
39,5,0,128,1,0,1,24,2,394,3,393564.4028,12.883,0,2,2,1,0,0,0,15
40,5,0,256,1,1,1,0,0,1,0,1,0,830920,1,0,1,0,0,0,16
40,5,0,256,1,0,1,0,3,1568,3,1567511.676,14.265,0,1,1,1,0,0,0,16
40,5,0,256,1,0,1,0,3,248,4,2470670.181,14.72,0,1,2,1,0,0,0,16
40,5,0,256,1,0,1,0,3,39,5,3894204.577,15.175,0,1,3,1,0,0,0,16
40,5,0,256,1,0,1,0.5,2,1121,3,1120180.062,13.929,0,2,1,1,0,0,0,16
40,5,0,256,1,0,1,0.5,2,76,4,754642.9481,13.534,0,2,2,1,0,0,0,16
40,5,0,256,1,0,1,1,1,262,3,261450.4341,12.474,0,1,1,1,0,0,0,16
40,5,0,256,1,0,1,2,2,15676,2,1567511.676,14.265,0,2,1,1,0,0,0,16
40,5,0,256,1,0,1,2,2,443,3,442413.392,13,0,2,2,1,0,0,0,16
40,5,0,256,1,0,1,3,2,1472,2,147119.4322,11.899,0,1,1,1,0,0,0,16
40,5,0,256,1,0,1,3,2,245,3,244996.6951,12.409,0,1,2,1,0,0,0,16
40,5,0,256,1,0,1,4,2,5,2,410.7973388,6.0181,0,2,1,1,0,0,0,16
40,5,0,256,1,0,1,4,2,1,3,733.5531091,6.5979,0,2,2,1,0,0,0,16
40,5,0,256,1,0,1,6,3,313,1,3129.410728,8.0486,0,1,1,1,0,0,0,16
40,5,0,256,1,0,1,6,3,14,2,1355.465206,7.2119,0,1,2,1,0,0,0,16
40,5,0,256,1,0,1,6,3,3,3,2518.956481,7.8316,0,1,3,1,0,0,0,16
40,5,0,256,1,0,1,8,3,1655,1,16549.31516,9.7141,0,2,1,1,0,0,0,16
40,5,0,256,1,0,1,8,3,198,2,19702.48404,9.8885,0,2,2,1,0,0,0,16
40,5,0,256,1,0,1,8,3,23,3,22606.6638,10.026,0,2,3,1,0,0,0,16
40,5,0,256,1,0,1,24,3,7,1,62.83423071,4.1405,0,1,1,1,0,0,0,16
40,5,0,256,1,0,1,24,3,1,2,48.70589159,3.8858,0,1,2,1,0,0,0,16
40,5,0,256,1,0,1,24,3,1,3,142.7221881,4.9609,0,1,3,1,0,0,0,16
41,6,0,0,4,1,1,0,0,1,0,1,0,252090,2,0,1,0,0,0,9
41,6,0,0,4,0,1,0,3,9890,3,9889656.787,16.107,0,2,1,1,0,0,0,9
41,6,0,0,4,0,1,0,3,671,4,6709265.235,15.719,0,2,2,1,0,0,0,9
41,6,0,0,4,0,1,0,3,46,5,4588207.579,15.339,0,2,3,1,0,0,0,9
41,6,0,0,4,0,1,0.5,3,19,3,18010.31629,9.7987,0,1,1,1,0,0,0,9
41,6,0,0,4,0,1,0.5,3,2,4,12653.63747,9.4457,0,1,2,1,0,0,0,9
41,6,0,0,4,0,1,1,3,280,3,279009.1902,12.539,0,2,1,1,0,0,0,9
41,6,0,0,4,0,1,1,3,54,4,530725.3846,13.182,0,2,2,1,0,0,0,9
41,6,0,0,4,0,1,1,3,4,5,351512.3061,12.77,0,2,3,1,0,0,0,9
41,6,0,0,4,0,1,2,3,80,4,798108.634,13.59,0,1,1,1,0,0,0,9
41,6,0,0,4,0,1,2,3,7,5,624058.8788,13.344,0,1,2,1,0,0,0,9
41,6,0,0,4,0,1,3,3,278,4,2777328.354,14.837,0,2,1,1,0,0,0,9
41,6,0,0,4,0,1,3,3,62,5,6119555.371,15.627,0,2,2,1,0,0,0,9
41,6,0,0,4,0,1,3,3,5,6,4329661.84,15.281,0,2,3,1,0,0,0,9
41,6,0,0,4,0,1,4,3,36,5,3584035.65,15.092,0,1,1,1,0,0,0,9
41,6,0,0,4,0,1,4,3,3,6,2697942.491,14.808,0,1,2,1,0,0,0,9
41,6,0,0,4,0,1,4,3,1,7,5609656.244,15.54,0,1,3,1,0,0,0,9
41,6,0,0,4,0,1,6,3,33,5,3249461.993,14.994,0,2,1,1,0,0,0,9
41,6,0,0,4,0,1,6,3,18,6,17822994.37,16.696,0,2,2,1,0,0,0,9
41,6,0,0,4,0,1,6,3,1,7,2963851.017,14.902,0,2,3,1,0,0,0,9
41,6,0,0,4,0,1,8,3,2458,5,245792932.1,19.32,0,1,1,1,0,0,0,9
41,6,0,0,4,0,1,8,3,216,6,215183131.9,19.187,0,1,2,1,0,0,0,9
41,6,0,0,4,0,1,8,3,50,7,498443100.8,20.027,0,1,3,1,0,0,0,9
41,6,0,0,4,0,1,24,3,1075,6,1074369699,20.795,0,2,1,1,0,0,0,9
41,6,0,0,4,0,1,24,3,128,7,1272182797,20.964,0,2,2,1,0,0,0,9
41,6,0,0,4,0,1,24,3,16,8,1572606074,21.176,0,2,3,1,0,0,0,9
42,6,0,4,1,1,1,0,0,1,0,1,0,252090,1,0,1,0,0,0,10
42,6,0,4,1,0,1,0,3,44,3,43303.98751,10.676,0,1,1,1,0,0,0,10
42,6,0,4,1,0,1,0,3,6,4,55105.23502,10.917,0,1,2,1,0,0,0,10
42,6,0,4,1,0,1,0,3,1,5,78826.1442,11.275,0,1,3,1,0,0,0,10
42,6,0,4,1,0,1,0.5,2,378,3,377377.0125,12.841,0,2,1,1,0,0,0,10
42,6,0,4,1,0,1,0.5,2,69,4,689002.3771,13.443,0,2,2,1,0,0,0,10
42,6,0,4,1,0,1,0.5,2,9,5,822414.6605,13.62,0,2,3,1,0,0,0,10
42,6,0,4,1,0,1,1,3,468,3,467895.3786,13.056,0,1,1,1,0,0,0,10
42,6,0,4,1,0,1,1,3,69,4,684880.7401,13.437,0,1,2,1,0,0,0,10
42,6,0,4,1,0,1,2,3,125,4,1240468.886,14.031,0,2,1,1,0,0,0,10
42,6,0,4,1,0,1,2,3,16,5,1506048.664,14.225,0,2,2,1,0,0,0,10
42,6,0,4,1,0,1,2,3,2,6,1854266.949,14.433,0,2,3,1,0,0,0,10
42,6,0,4,1,0,1,3,3,13,4,120692.347,11.701,0,1,1,1,0,0,0,10
42,6,0,4,1,0,1,3,3,2,5,122149.3799,11.713,0,1,2,1,0,0,0,10
42,6,0,4,1,0,1,3,3,1,6,89679.72578,11.404,0,1,3,1,0,0,0,10
42,6,0,4,1,0,1,4,3,6,5,552384.6984,13.222,0,2,1,1,0,0,0,10
42,6,0,4,1,0,1,4,3,2,6,1095805.207,13.907,0,2,2,1,0,0,0,10
42,6,0,4,1,0,1,4,3,1,7,1040279.516,13.855,0,2,3,1,0,0,0,10
42,6,0,4,1,0,1,6,3,177,5,17610396.57,16.684,0,1,1,1,0,0,0,10
42,6,0,4,1,0,1,6,3,12,6,11617231.17,16.268,0,1,2,1,0,0,0,10
42,6,0,4,1,0,1,6,3,4,7,31233443.95,17.257,0,1,3,1,0,0,0,10
42,6,0,4,1,0,1,8,3,617,5,61650999.5,17.937,0,2,1,1,0,0,0,10
42,6,0,4,1,0,1,8,3,31,6,30799222.37,17.243,0,2,2,1,0,0,0,10
42,6,0,4,1,0,1,8,3,3,7,21987837.11,16.906,0,2,3,1,0,0,0,10
42,6,0,4,1,0,1,24,3,3052,6,3051807882,21.839,0,1,1,1,0,0,0,10
42,6,0,4,1,0,1,24,3,394,7,3934304673,22.093,0,1,2,1,0,0,0,10
42,6,0,4,1,0,1,24,3,36,8,3592089846,22.002,0,1,3,1,0,0,0,10
43,6,0,8,1,1,1,0,0,1,0,1,0,252090,2,0,1,0,0,0,11
43,6,0,8,1,0,1,0,3,1923,3,1922236.673,14.469,0,2,1,1,0,0,0,11
43,6,0,8,1,0,1,0,3,187,4,1863561.5,14.438,0,2,2,1,0,0,0,11
43,6,0,8,1,0,1,0,3,22,5,2141463.432,14.577,0,2,3,1,0,0,0,11
43,6,0,8,1,0,1,0.5,3,86,3,85391.34261,11.355,0,1,1,1,0,0,0,11
43,6,0,8,1,0,1,0.5,3,14,4,134861.0138,11.812,0,1,2,1,0,0,0,11
43,6,0,8,1,0,1,0.5,3,3,5,248948.1697,12.425,0,1,3,1,0,0,0,11
43,6,0,8,1,0,1,1,3,128,3,127516.3665,11.756,0,2,1,1,0,0,0,11
43,6,0,8,1,0,1,1,3,28,4,276786.0212,12.531,0,2,2,1,0,0,0,11
43,6,0,8,1,0,1,1,3,3,5,253977.2563,12.445,0,2,3,1,0,0,0,11
43,6,0,8,1,0,1,2,3,710,3,709275.9926,13.472,0,1,1,1,0,0,0,11
43,6,0,8,1,0,1,2,3,23,4,229348.9679,12.343,0,1,2,1,0,0,0,11
43,6,0,8,1,0,1,2,3,5,5,408399.034,12.92,0,1,3,1,0,0,0,11
43,6,0,8,1,0,1,3,3,112,4,1116824.558,13.926,0,2,1,1,0,0,0,11
43,6,0,8,1,0,1,3,3,18,5,1762070.331,14.382,0,2,2,1,0,0,0,11
43,6,0,8,1,0,1,3,3,3,6,2972755.921,14.905,0,2,3,1,0,0,0,11
43,6,0,8,1,0,1,4,3,78,4,770658.0198,13.555,0,1,1,1,0,0,0,11
43,6,0,8,1,0,1,4,3,10,5,937526.2158,13.751,0,1,2,1,0,0,0,11
43,6,0,8,1,0,1,4,3,1,6,730146.151,13.501,0,1,3,1,0,0,0,11
43,6,0,8,1,0,1,6,3,394,4,3937277.293,15.186,0,2,1,1,0,0,0,11
43,6,0,8,1,0,1,6,3,43,5,4290869.71,15.272,0,2,2,1,0,0,0,11
43,6,0,8,1,0,1,8,3,2565,4,25648611.61,17.06,0,1,1,1,0,0,0,11
43,6,0,8,1,0,1,8,3,126,5,12597387.38,16.349,0,1,2,1,0,0,0,11
43,6,0,8,1,0,1,8,3,24,6,23045936.01,16.953,0,1,3,1,0,0,0,11
43,6,0,8,1,0,1,24,3,1131,6,1130583830,20.846,0,2,1,1,0,0,0,11
43,6,0,8,1,0,1,24,3,100,7,993753752.5,20.717,0,2,2,1,0,0,0,11
43,6,0,8,1,0,1,24,3,20,8,1967441884,21.4,0,2,3,1,0,0,0,11
44,6,0,16,1,1,1,0,0,1,0,1,0,252090,1,0,1,0,0,0,12
44,6,0,16,1,0,1,0,3,107,3,106085.4309,11.572,0,1,1,1,0,0,0,12
44,6,0,16,1,0,1,0,3,6,4,50211.53198,10.824,0,1,2,1,0,0,0,12
44,6,0,16,1,0,1,0,3,1,5,71040.11525,11.171,0,1,3,1,0,0,0,12
